Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
138,Parle Industries Ltd.,PARLEIND,Realty,Construction - Real Estate,33.21
139,Citadel Realty & Developers Ltd.,CITADEL,Realty,Construction - Real Estate,31.52
140,Tirupati Sarjan Ltd.,TIRSARJ,Realty,Construction - Real Estate,29.91
141,Premier Energy & Infrastructure Ltd.,PEIL,Realty,Construction - Real Estate,29.4
142,Narendra Properties Ltd.,NARPROP,Realty,Construction - Real Estate,27.68
143,Popular Estate Management Ltd.,POPULARES,Realty,Construction - Real Estate,25.16
144,Rap Corp Ltd.,RAP,Realty,Construction - Real Estate,23.46
145,Kamanwala Housing Construction Ltd.,KAMANWALA,Realty,Construction - Real Estate,23.25
146,Martin Burn Ltd.,MARBU,Realty,Construction - Real Estate,23.19
147,IITL Projects Ltd.,IITLPROJ,Realty,Construction - Real Estate,22.56
148,Shashijit Infraprojects Ltd.,SHASHIJIT,Realty,Construction - Real Estate,22.09
149,Neo Infracon Ltd.,NEOINFRA,Realty,Construction - Real Estate,20.73
150,MPDL Ltd.,MPDL,Realty,Construction - Real Estate,19.74
151,SSPDL Ltd.,SSPDL,Realty,Construction - Real Estate,17.8
152,KCL Infra Projects Ltd.,KCLINFRA,Realty,Construction - Real Estate,17.57
153,RTCL Ltd.,RAGHUTOB,Realty,Construction - Real Estate,16.44
154,Steel Strips Infrastructures Ltd.,STLSTRINF,Realty,Construction - Real Estate,16.41
155,S&T Corporation Ltd.,STCORP,Realty,Construction - Real Estate,16.33
156,Max Heights Infrastructure Ltd.,MAXHEIGHTS,Realty,Construction - Real Estate,16.33
157,Gyan Developers & Builders Ltd.,GYANDEV,Realty,Construction - Real Estate,15.19
158,Rander Corporation Ltd.,RANDER,Realty,Construction - Real Estate,14.8
159,DS Kulkarni Developers Ltd.,DSKULKARNI,Realty,Construction - Real Estate,13.3
160,SVS Ventures Ltd.,SVS,Realty,Construction - Real Estate,12.87
161,Cemantic Infra-Tech Ltd.,CEMAINFRA,Realty,Construction - Real Estate,11.71
162,Vas Infrastructure Ltd.,VASINFRA,Realty,Construction - Real Estate,11.5
163,Sanathnagar Enterprises Ltd.,SEL,Realty,Construction - Real Estate,11.11
164,Yogi Infra Projects Ltd.,YOGISUNG,Realty,Construction - Real Estate,10.66
165,Anna Infrastructures Ltd.,ANNAINFRA,Realty,Construction - Real Estate,10.64
166,KMF Builders & Developers Ltd.,KMFBLDR,Realty,Construction - Real Estate,10.35
167,East Buildtech Ltd.,EASTBUILD,Realty,Construction - Real Estate,9.94
168,Sterling Green Woods Ltd.,STRGRENWO,Realty,Construction - Real Estate,9.66
169,Mount Housing & Infrastructure Ltd.,MOUNT,Realty,Construction - Real Estate,9.53
170,Dhanuka Infra Realty Ltd.,DIRL,Realty,Construction - Real Estate,9.16
171,Jet Solar Ltd.,JETSOLAR,Realty,Construction - Real Estate,8.98
172,Shree Krishna Infrastructure Ltd.,SKIFL,Realty,Construction - Real Estate,8.55
173,Croissance Ltd.,CROISSANCE,Realty,Construction - Real Estate,8.23
174,Mahesh Developers Ltd.,MAHESH,Realty,Construction - Real Estate,8.05
175,Laddu Gopal Online Services Ltd.,LADDU,Realty,Construction - Real Estate,6.6
176,Ishaan Infrastructures & Shelters Ltd.,IISL,Realty,Construction - Real Estate,6.35
177,Epsom Properties Ltd.,EPSOMPRO,Realty,Construction - Real Estate,6.04
178,Purohit Construction Ltd.,PUROHITCON,Realty,Construction - Real Estate,5.62
179,Jainco Projects (India) Ltd.,JAINCO,Realty,Construction - Real Estate,5.3
180,Raghunath International Ltd.,RAGHUNAT,Realty,Construction - Real Estate,5.1
181,UTL Industries Ltd.,UTLINDS,Realty,Construction - Real Estate,4.94
182,Abhishek Infraventures Ltd.,ABHIINFRA,Realty,Construction - Real Estate,4.53
183,SBL Infratech Ltd.,SBLI,Realty,Construction - Real Estate,4.14
184,Decorous Investment & Trading Co Ltd.,DITCO,Realty,Construction - Real Estate,3.74
185,Unishire Urban Infra Ltd.,UNISHIRE,Realty,Construction - Real Estate,3.07
186,CMM Infraprojects Ltd.,CMMIPL,Realty,Construction - Real Estate,3.06
187,Athena Constructions Ltd.,ATHCON,Realty,Construction - Real Estate,3.01
188,Patidar Buildcon Ltd.,PATIDAR,Realty,Construction - Real Estate,2.75
189,Rajeswari Infrastructure Ltd.,RAJINFRA,Realty,Construction - Real Estate,2.21
190,Sikozy Realtors Ltd.,SIKOZY,Realty,Construction - Real Estate,0.81
191,Mahindra Lifespace Developers Ltd. - (Rights Entitlements (REs)),MAHLIFE-RE,Realty,Construction - Real Estate,0.0
192,Shradha Infraprojects Ltd. - (Rights Entitlements),SHRADHA-RE,Realty,Construction - Real Estate,0.0
193,PVV Infra Ltd. -  Rights Entitlements (REs),751084,Realty,Construction - Real Estate,0.0
194,PVV Infra Ltd. - (Partly Paid-up),PVVIPP,Realty,Construction - Real Estate,0.0
