Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
229,Aanjaay Industries Ltd.,KABRADG,Healthcare,Pharmaceuticals & Drugs,59.22
230,Shanmuga Hospital Ltd.,SHANMUGA,Healthcare,Hospital & Healthcare Services,58.39
231,Vasundhara Rasayans Ltd.,VRL,Healthcare,Pharmaceuticals & Drugs,57.84
232,Phaarmasia Ltd.,PHRMASI,Healthcare,Pharmaceuticals & Drugs,52.57
233,Shree Pacetronix Ltd.,SHREEPAC,Healthcare,Medical Equipment/Supplies/Accessories,49.44
234,Mangalam Drugs And Organics Ltd.,MANGALAM,Healthcare,Pharmaceuticals & Drugs,45.03
235,Vivo Bio Tech Ltd.,VIVOBIOT,Healthcare,Pharmaceuticals & Drugs,44.6
236,Parmax Pharma Ltd.,PARMAX,Healthcare,Pharmaceuticals & Drugs,44.05
237,KMS Medisurgi Ltd.,KMSMEDI,Healthcare,Medical Equipment/Supplies/Accessories,43.82
238,JFL Life Sciences Ltd.,JFLLIFE,Healthcare,Pharmaceuticals & Drugs,43.55
239,Shelter Pharma Ltd.,SHELTER,Healthcare,Pharmaceuticals & Drugs,42.43
240,Vista Pharmaceuticals Ltd.,VISTAPH,Healthcare,Pharmaceuticals & Drugs,42.41
241,Rajnish Wellness Ltd.,RAJNISH,Healthcare,Pharmaceuticals & Drugs,41.63
242,ANG Lifesciences India Ltd.,ANG,Healthcare,Pharmaceuticals & Drugs,41.03
243,Aatmaj Healthcare Ltd.,AATMAJ,Healthcare,Hospital & Healthcare Services,40.91
244,Vivimed Labs Ltd.,VIVIMEDLAB,Healthcare,Pharmaceuticals & Drugs,40.88
245,Amkay Products Ltd.,AMKAY,Healthcare,Medical Equipment/Supplies/Accessories,39.82
246,Goldline Pharmaceutical Ltd.,GLPL,Healthcare,Pharmaceuticals & Drugs,38.49
247,Roopa Industries Ltd.,ROOPAIND,Healthcare,Pharmaceuticals & Drugs,38.28
248,Lasa Supergenerics Ltd.,LASA,Healthcare,Pharmaceuticals & Drugs,38.03
249,NG Industries Ltd.,NGIND,Healthcare,Hospital & Healthcare Services,37.86
250,Chandra Bhagat Pharma Ltd.,CBPL,Healthcare,Pharmaceuticals & Drugs,37.65
251,Sandu Pharmaceuticals Ltd.,SANDUPHQ,Healthcare,Pharmaceuticals & Drugs,35.71
252,Panjon Ltd.,PANJON,Healthcare,Pharmaceuticals & Drugs,32.77
253,GKB Ophthalmics Ltd.,GKB,Healthcare,Medical Equipment/Supplies/Accessories,32.76
254,Walpar Nutritions Ltd.,WALPAR,Healthcare,Pharmaceuticals & Drugs,32.73
255,Kretto Syscon Ltd.,KRETTOSYS,Healthcare,Medical Equipment/Supplies/Accessories,32.51
256,Bandaram Pharma Packtech Ltd.,BANDARAM,Healthcare,Pharmaceuticals & Drugs,32.44
257,Deccan Health Care Ltd.,DECCAN,Healthcare,Pharmaceuticals & Drugs,32.4
258,Sharma East India Hospitals & Medical Research Ltd,SHARMEH,Healthcare,Hospital & Healthcare Services,31.69
259,Soni Medicare Ltd.,SML,Healthcare,Hospital & Healthcare Services,31.13
260,Gujarat Terce Laboratories Ltd.,GUJTERC,Healthcare,Pharmaceuticals & Drugs,30.15
261,Galaxy Medicare Ltd.,GML,Healthcare,Medical Equipment/Supplies/Accessories,30.04
262,KK Shah Hospitals Ltd.,KKSHL,Healthcare,Hospital & Healthcare Services,29.89
263,Centenial Surgical Suture Ltd.,CSURGSU,Healthcare,Medical Equipment/Supplies/Accessories,29.88
264,Medicamen Organics Ltd.,MEDIORG,Healthcare,Pharmaceuticals & Drugs,29.62
265,Chennai Meenakshi Multispeciality Hospital Ltd.,CMMHOSP,Healthcare,Hospital & Healthcare Services,29.43
266,Tejnaksh Healthcare Ltd.,TEJNAKSH,Healthcare,Hospital & Healthcare Services,27.18
267,Unick Fix-A-Form And Printers Ltd.,UNICK,Healthcare,Pharmaceuticals & Drugs,26.89
268,Samsrita Labs Ltd.,SAMSRITA,Healthcare,Hospital & Healthcare Services,26.25
269,Venmax Drugs And Pharmaceuticals Ltd.,VENMAX,Healthcare,Pharmaceuticals & Drugs,24.52
270,Adeshwar Meditex Ltd.,ADESHWAR,Healthcare,Pharmaceuticals & Drugs,24.24
271,Cian Healthcare Ltd.,CHCL,Healthcare,Pharmaceuticals & Drugs,23.88
272,Ishita Drugs & Industries Ltd.,ISHITADR,Healthcare,Pharmaceuticals & Drugs,22.53
273,Colinz Laboratories Ltd.,COLINZ,Healthcare,Pharmaceuticals & Drugs,20.12
274,Bacil Pharma Ltd.,BACPHAR,Healthcare,Pharmaceuticals & Drugs,18.83
