Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
304,Gujarat Toolroom Ltd.,GUJTLRM,Capital Goods,Engineering,64.05
305,Ema India Ltd.,EMAINDIA,Capital Goods,Engineering - Industrial Equipments,62.46
306,Shining Tools Ltd.,SHTL,Capital Goods,Engineering - Industrial Equipments,56.1
307,Refractory Shapes Ltd.,REFRACTORY,Capital Goods,Refractories,54.5
308,Rulka Electricals Ltd.,RULKA,Capital Goods,Electric Equipment,52.81
309,Vruddhi Engineering Works Ltd.,VRUDDHI,Capital Goods,Engineering,50.17
310,Solitaire Machine Tools Ltd.,SOLIMAC,Capital Goods,Engineering - Industrial Equipments,49.96
311,Ahlada Engineers Ltd.,AHLADA,Capital Goods,Engineering,49.56
312,Manugraph India Ltd.,MANUGRAPH,Capital Goods,Engineering - Industrial Equipments,49.36
313,Sona Machinery Ltd.,SONAMAC,Capital Goods,Engineering - Industrial Equipments,48.72
314,Integra Switchgear Ltd.,INTEGSW,Capital Goods,Electric Equipment,47.65
315,Gurunanak Agriculture India Ltd.,GURUNANAK,Capital Goods,Engineering - Industrial Equipments,46.8
316,Indobell Insulations Ltd.,INDOBELL,Capital Goods,Engineering,46.62
317,Presstonic Engineering Ltd.,PRESSTONIC,Capital Goods,Engineering,45.19
318,Chamunda Electrical Ltd.,CHAMUNDA,Capital Goods,Electric Equipment,45.12
319,Lerthai Finance Ltd.,LERTHAI,Capital Goods,Refractories,44.45
320,Storage Technologies & Automation Ltd.,STAL,Capital Goods,Engineering - Industrial Equipments,43.01
321,Rolcon Engineering Company Ltd.,ROLCOEN,Capital Goods,Engineering - Industrial Equipments,41.58
322,Auri Grow India Ltd.,AURIGROW,Capital Goods,Engineering - Industrial Equipments,41.33
323,Liotech Industries Ltd.,LIOTECH,Capital Goods,Engineering - Industrial Equipments,39.78
324,Rasi Electrodes Ltd.,RASIELEC,Capital Goods,Electrodes & Welding Equipment,38.45
325,Misquita Engineering Ltd.,MISQUITA,Capital Goods,Engineering - Industrial Equipments,35.82
326,Alfa Transformers Ltd.,ALFATRAN,Capital Goods,Electric Equipment,35.65
327,Associated Ceramics Ltd.,ASSOCER,Capital Goods,Refractories,32.89
328,G.G. Dandekar Properties Ltd.,GGDPROP,Capital Goods,Engineering - Industrial Equipments,32.85
329,Arigato Universe Ltd.,ARIGATO,Capital Goods,Engineering - Industrial Equipments,32.31
330,Auro Impex & Chemicals Ltd.,AUROIMPEX,Capital Goods,Engineering - Industrial Equipments,31.84
331,Advance Metering Technology Ltd.,AMTL,Capital Goods,Engineering - Industrial Equipments,31.5
332,Agni Green Power Ltd.,AGNI,Capital Goods,Electric Equipment,30.47
333,Riddhi Display Equipments Ltd.,RDEL,Capital Goods,Engineering - Industrial Equipments,29.57
334,Adarsh Plant Protect Ltd.,ADARSHPL,Capital Goods,Engineering - Industrial Equipments,29.35
335,Hawa Engineers Ltd.,HAWAENG,Capital Goods,Engineering - Industrial Equipments,29.2
336,Switching Technologies Gunther Ltd.,SWITCHTE,Capital Goods,Electric Equipment,28.06
337,Tarapur Transformers Ltd.,TARAPUR,Capital Goods,Electric Equipment,27.94
338,Epic Energy Ltd.,EPIC,Capital Goods,Electric Equipment,27.52
339,Sprayking Ltd.,SPRAYKING,Capital Goods,Engineering - Industrial Equipments,27.05
340,Polymechplast Machines Ltd.,POLYCHMP,Capital Goods,Engineering - Industrial Equipments,26.65
341,Harshil Agrotech Ltd.,HARSHILAGR,Capital Goods,Engineering - Industrial Equipments,26.14
342,Miven Machine Tools Ltd.,MIVENMACH,Capital Goods,Engineering - Industrial Equipments,25.97
343,Mewar Hi-Tech Engineering Ltd.,MHEL,Capital Goods,Engineering - Industrial Equipments,24.98
344,Trans India House Impex Ltd,TIHIL,Capital Goods,Engineering - Industrial Equipments,24.8
345,Iykot Hitech Toolroom Ltd.,IYKOTHITE,Capital Goods,Engineering - Industrial Equipments,23.0
346,Envair Electrodyne Ltd.,ENVAIREL,Capital Goods,Engineering - Industrial Equipments,21.81
347,SBEC Systems (India) Ltd.,SBECSYS,Capital Goods,Engineering,20.5
348,Sterling Powergensys Ltd.,STERPOW,Capital Goods,Engineering - Industrial Equipments,19.07
349,SKIL Infrastructure Ltd.,SKIL,Capital Goods,Engineering,19.06
350,SP Refractories Ltd.,SPRL,Capital Goods,Refractories,18.24
351,Harig Crankshafts Ltd.,HARCR,Capital Goods,Engineering - Industrial Equipments,17.91
352,Trans Freight Containers Ltd.,TRANSFRE,Capital Goods,Engineering - Industrial Equipments,14.44
353,Arrowhead Seperation Engineering Ltd.,ARROWHEAD,Capital Goods,Engineering - Industrial Equipments,13.29
354,Debock Industries Ltd.,DIL,Capital Goods,Engineering,12.04
355,BKM Industries Ltd.,BKMINDST,Capital Goods,Engineering - Industrial Equipments,11.93
356,Shivagrico Implements Ltd.,SHIVAGR,Capital Goods,Engineering - Industrial Equipments,11.63
357,Incon Engineers Ltd.,INCON,Capital Goods,Engineering - Industrial Equipments,11.39
358,Maks Energy Solutions India Ltd.,MAKS,Capital Goods,Electric Equipment,11.3
359,Sparc Electrex Ltd.,SPAR,Capital Goods,Electric Equipment,10.44
360,Shri Ram Switchgears Ltd.,SRIRAM,Capital Goods,Electric Equipment,10.11
361,Ishan International Ltd.,ISHAN,Capital Goods,Engineering,9.73
362,Marshall Machines Ltd.,MARSHALL,Capital Goods,Engineering - Industrial Equipments,8.7
363,Yashraj Containeurs Ltd.,YASHRAJC,Capital Goods,Engineering - Industrial Equipments,8.5
364,Raasi Refractories Ltd.,RASSIREF,Capital Goods,Refractories,8.37
365,Premier Ltd.,PREMIER,Capital Goods,Engineering - Industrial Equipments,8.35
366,Hittco Tools Ltd.,HITTCO,Capital Goods,Engineering - Industrial Equipments,7.5
367,Starlite Components Ltd.,STARLITE,Capital Goods,Electric Equipment,6.22
368,TMT (India) Ltd.,TMTIND-B1,Capital Goods,Engineering,4.19
369,Perfect Infraengineers Ltd.,PERFECT,Capital Goods,Engineering,4.11
370,Global Defence Industries Ltd.,GDIL,Capital Goods,Aerospace & Defense,1.87
371,Silveroak Commercials Ltd.,SILVERO,Capital Goods,Electric Equipment,1.7
372,MPF Systems Ltd.,MPFSL,Capital Goods,Engineering - Industrial Equipments,1.18
373,Harshil Agrotech Ltd. - (Rights Entitlements (REs)),HARSHIL-RE,Capital Goods,Engineering - Industrial Equipments,0.0
374,Trans India House Impex Ltd. - (Rights Entitlements (REs)),TIHIL-RE,Capital Goods,Engineering - Industrial Equipments,0.0
375,Aplab Ltd. - (Rights Entitlements (REs)),750991,Capital Goods,Electric Equipment,0.0
376,Exicom Tele-Systems Ltd. - (Rights Entitlements (REs)),EXICOM-RE,Capital Goods,Electric Equipment,0.0
377,Inox Wind Ltd. - (Rights Entitlements (REs)),INOXWI-RE,Capital Goods,Electric Equipment,0.0
378,JostS Engineering Company Ltd. - (Rights Entitlements (REs),JOSTS-RE,Capital Goods,Engineering - Industrial Equipments,0.0
379,Presstonic Engineering Ltd. -  (Rights Entitlement),PRESS-RE,Capital Goods,Engineering,0.0
380,D&H India Ltd. - (Rights Entitlements (REs)),DHINDIA-RE,Capital Goods,Electrodes & Welding Equipment,0.0
381,TIL Ltd. - (Rights Entitlements),TIL-RE1,Capital Goods,Construction Vehicles,0.0
