Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
159,Goa Carbon Ltd.,GOACARBON,Chemicals,Carbon Black,332.64
160,HP Adhesives Ltd.,HPAL,Chemicals,Chemicals,323.77
161,Narmada Gelatines Ltd.,SHAWGELTIN,Chemicals,Chemicals,297.61
162,Dynemic Products Ltd.,DYNPRO,Chemicals,Dyes & Pigments,289.27
163,Mahickra Chemicals Ltd.,MAHICKRA,Chemicals,Chemicals,288.39
164,India Gelatine & Chemicals Ltd.,INDGELA,Chemicals,Chemicals,285.22
165,Poddar Pigments Ltd.,PODDARMENT,Chemicals,Dyes & Pigments,275.86
166,Hindustan Organic Chemicals Ltd.,HOCL,Chemicals,Chemicals,251.97
167,Indian Toners & Developers Ltd.,INDTONER,Chemicals,Chemicals,249.3
168,Diamines & Chemicals Ltd.,DIAMINESQ,Chemicals,Chemicals,244.25
169,Sanginita Chemicals Ltd.,SANGINITA,Chemicals,Chemicals,243.32
170,Dai-Ichi Karkaria Ltd.,DAICHI,Chemicals,Chemicals,242.95
171,Sikko Industries Ltd.,SIKKO,Chemicals,Pesticides & Agrochemicals,242.86
172,Aksharchem (India) Ltd.,AKSHARCHEM,Chemicals,Dyes & Pigments,240.59
173,Chembond Material Technologies Ltd.,CHEMBOND,Chemicals,Chemicals,239.38
174,Cochin Minerals & Rutile Ltd.,COCHINM,Chemicals,Chemicals,233.26
175,Patel Chem Specialities Ltd.,PATELCHEM,Chemicals,Chemicals,228.88
176,Nova Agritech Ltd.,NOVAAGRI,Chemicals,Pesticides & Agrochemicals,226.86
177,DCM Shriram Fine Chemicals Ltd.,DSFCL,Chemicals,Chemicals,222.35
178,Balaji Phosphates Ltd.,BALAJIPHOS,Chemicals,Fertilizers,211.62
179,SPEB Adhesives Ltd.,SPEB,Chemicals,Chemicals,204.2
180,Resonance Specialties Ltd.,RESONANCE,Chemicals,Chemicals,196.25
181,ARCL Organics Ltd.,ARCL,Chemicals,Chemicals,191.76
182,ZR2 Bioenergy Ltd.,ZR2,Chemicals,Chemicals,191.11
183,Arvee Laboratories (India) Ltd.,ARVEE,Chemicals,Chemicals,182.94
184,Ducol Organics & Colours Ltd.,DUCOL,Chemicals,Dyes & Pigments,182.48
185,Kesar Petroproducts Ltd.,KESARPE,Chemicals,Chemicals,182.03
186,Anya Polytech & Fertilizers Ltd.,ANYA,Chemicals,Fertilizers,181.8
187,IVP Ltd.,IVP,Chemicals,Chemicals,180.92
188,Jaysynth Orgochem Ltd.,JAYSYNTH,Chemicals,Dyes & Pigments,178.08
189,Indian Phosphate Ltd.,IPHL,Chemicals,Fertilizers,162.68
190,Kanchi Karpooram Ltd.,KANCHI,Chemicals,Chemicals,160.7
191,Shivam Chemicals Ltd.,SHIVAM,Chemicals,Chemicals,160.27
192,Neochem Bio Solutions Ltd.,NEOCHEM,Chemicals,Chemicals,155.8
193,Vikas EcoTech Ltd.,VIKASECO,Chemicals,Chemicals,152.72
194,Polson Ltd.,POLSON,Chemicals,Chemicals,144.57
195,Nagarjuna Fertilizers and Chemicals Ltd.,NAGAFERT,Chemicals,Fertilizers,144.13
196,Hindprakash Industries Ltd.,HPIL,Chemicals,Dyes & Pigments,142.86
197,Crop Life Science Ltd.,CLSL,Chemicals,Pesticides & Agrochemicals,131.98
198,Ishan Dyes and Chemicals Ltd.,ISHANCH,Chemicals,Dyes & Pigments,131.58
199,Vital Chemtech Ltd.,VITAL,Chemicals,Chemicals,130.53
200,Archit Organosys Ltd.,ARCHITORG,Chemicals,Chemicals,130.47
201,Jocil Ltd.,JOCIL,Chemicals,Chemicals,129.91
202,Chemcrux Enterprises Ltd.,CHEMCRUX,Chemicals,Chemicals,128.64
203,Bharat Agri Fert & Realty Ltd.,BHARATAGRI,Chemicals,Fertilizers,120.56
204,Hindcon Chemicals Ltd.,HINDCON,Chemicals,Chemicals,116.25
205,Shree Hari Chemicals Export Ltd.,SHHARICH,Chemicals,Chemicals,112.97
206,Basant Agro Tech (India) Ltd.,BASANTGL,Chemicals,Fertilizers,105.13
207,Biopol Chemicals Ltd.,BIOPOL,Chemicals,Chemicals,101.73
208,Renol Polychem Ltd.,RNPL,Chemicals,Chemicals,100.3
209,Ambani Orgochem Ltd.,AMBANIORGO,Chemicals,Chemicals,99.34
210,Deepak Chemtex Ltd.,DEEPAKCHEM,Chemicals,Chemicals,96.69
211,Paragon Fine And Speciality Chemical Ltd.,PARAGON,Chemicals,Chemicals,94.99
212,Deep Polymers Ltd.,DEEP,Chemicals,Chemicals,85.69
213,Starbeam Ventures Ltd.,STARBEAM,Chemicals,Fertilizers,83.01
214,Polychem Ltd.,POLYCHEM,Chemicals,Chemicals,78.43
215,Technichem Organics Ltd.,TECHNICHEM,Chemicals,Chemicals,77.95
216,Indian Emulsifiers Ltd.,IEML,Chemicals,Chemicals,77.64
217,Super Crop Safe Ltd.,SUCROSA,Chemicals,Pesticides & Agrochemicals,76.12
218,Aristo Bio-Tech and Lifescience Ltd.,ARISTO,Chemicals,Pesticides & Agrochemicals,73.52
219,Ritesh International Ltd.,RITESHIN,Chemicals,Chemicals,70.13
220,Sunil Healthcare Ltd.,SUNLOC,Chemicals,Chemicals,69.92
221,Alkali Metals Ltd.,ALKALI,Chemicals,Chemicals,69.24
222,Eiko Lifesciences Ltd.,EIKO,Chemicals,Chemicals,69.06
223,AVSL Industries Ltd.,AVSL,Chemicals,Chemicals,63.81
224,Teesta Agro Industries Ltd.,TEEAI,Chemicals,Fertilizers,63.31
225,Retina Paints Ltd.,RETINA,Chemicals,Paints,62.22
226,Bhaskar Agrochemicals Ltd.,BHASKAGR,Chemicals,Pesticides & Agrochemicals,59.26
227,Hardcastle & Waud Manufacturing Company Ltd.,HARDCAS,Chemicals,Chemicals,58.1
228,Shentracon Chemicals Ltd.,SHENTRA,Chemicals,Chemicals,58.1
229,Mehul Colours Ltd.,MEHUL,Chemicals,Dyes & Pigments,58.01
230,Agro Phos India Ltd.,AGROPHOS,Chemicals,Fertilizers,55.41
231,Shreyas Intermediates Ltd.,SHREYASI,Chemicals,Dyes & Pigments,54.34
232,Dhansa Labs Ltd.,DHANSA,Chemicals,Pesticides & Agrochemicals,54.08
233,Shlokka Dyes Ltd.,SHLOKKA,Chemicals,Dyes & Pigments,53.46
234,The Phosphate Company Ltd.,PHOSPHATE,Chemicals,Fertilizers,50.5
235,Polylink Polymers (India) Ltd.,POLYLINK,Chemicals,Chemicals,48.6
236,Snehaa Organics Ltd.,SNEHAA,Chemicals,Chemicals,47.84
237,Vahh Chemicals Ltd.,VAHH,Chemicals,Chemicals,45.27
238,Aimco Pesticides Ltd.,AIMCOPEST,Chemicals,Pesticides & Agrochemicals,44.7
239,Camex Ltd.,CAMEXLTD,Chemicals,Dyes & Pigments,40.87
240,Crestchem Ltd.,CRSTCHM,Chemicals,Chemicals,40.55
241,Shiva Global Agro Industries Ltd.,SHIVAAGRO,Chemicals,Fertilizers,38.37
242,Unilex Colours And Chemicals Ltd.,UNILEX,Chemicals,Dyes & Pigments,38.13
243,Prolife Industries Ltd.,PROLIFE,Chemicals,Dyes & Pigments,37.24
244,Yug Decor Ltd.,YUG,Chemicals,Chemicals,37.22
245,Vadivarhe Speciality Chemicals Ltd.,VSCL,Chemicals,Chemicals,35.85
246,Bhatia Colour Chem Ltd.,BCCL,Chemicals,Chemicals,34.94
247,Medi-Caps Ltd.,MEDICAPQ,Chemicals,Chemicals,33.78
248,Seya Industries Ltd.,SEYAIND,Chemicals,Chemicals,33.74
249,Dynamic Industries Ltd.,DYNAMIND,Chemicals,Dyes & Pigments,33.21
250,MCON Rasayan India Ltd.,MCON,Chemicals,Chemicals,32.28
251,TCM Ltd.,TCMLMTD,Chemicals,Chemicals,31.56
252,Bohra Industries Ltd.,BOHRAIND,Chemicals,Fertilizers,31.42
253,Haryana Leather Chemicals Ltd.,HARLETH,Chemicals,Chemicals,29.91
254,Daikaffil Chemicals India Ltd.,DAIKAFFI,Chemicals,Pesticides & Agrochemicals,26.52
255,Vikram Aroma Ltd.,VIKRAMAR,Chemicals,Chemicals,25.73
256,Arunaya Organics Ltd.,ARUNAYA,Chemicals,Dyes & Pigments,25.61
257,Chemiesynth (Vapi) Ltd.,CHEMIESYNT,Chemicals,Chemicals,24.93
258,Machhar Industries Ltd.,MACIND,Chemicals,Chemicals,24.83
259,Asian Petroproducts & Exports Ltd.,ASINPET,Chemicals,Chemicals,22.47
260,Span Divergent Ltd.,SDL,Chemicals,Chemicals,21.96
261,Tulasee Bio-Ethanol Ltd.,TULASEEBIOE,Chemicals,Chemicals,21.47
262,Caprolactam Chemicals Ltd.,CAPRO,Chemicals,Chemicals,20.91
263,Vikas WSP Ltd.,VIKASWSP,Chemicals,Chemicals,19.42
264,Yasons Chemex Care Ltd.,YCCL,Chemicals,Dyes & Pigments,18.63
265,Jayshree Chemicals Ltd.,JAYCH,Chemicals,Chemicals,17.86
266,Vivid Global Industries Ltd.,VIVIDIND,Chemicals,Chemicals,17.24
267,Organic Coatings Ltd.,ORGCOAT,Chemicals,Chemicals,17.15
268,Tecil Chemicals & Hydro Power Ltd.,TECILCHEM,Chemicals,Chemicals,16.59
269,Advance Petrochemicals Ltd.,ADVPETR-B,Chemicals,Chemicals,16.25
270,Vikas Proppant & Granite Ltd.,VIKASPROP,Chemicals,Chemicals,12.35
