Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
440,RKD Agri & Retail Ltd.,RKDAGRRTL,Finance,Finance - Investment,24.49
441,Easy Fincorp Ltd.,EASYFIN,Finance,Finance - Investment,24.25
442,Monotype India Ltd.,MONOT,Finance,Finance - Stock Broking,23.91
443,Vani Commercials Ltd.,VANICOM,Finance,Finance - NBFC,23.91
444,Shreevatsa Finance & Leasing Ltd.,SHVFL,Finance,Finance - NBFC,23.73
445,MPIL Corporation Ltd.,MPILCORPL,Finance,Finance - Others,23.71
446,KJMC Corporate Advisors (India) Ltd.,KJMCCORP,Finance,Finance - Stock Broking,23.5
447,Khoobsurat Ltd.,KHOOBSURAT,Finance,Finance - Investment,23.04
448,Navigant Corporate Advisors Ltd.,NAVIGANT,Finance,Finance - Others,22.99
449,Parshwanath Corporation Ltd.,PARSHWANA,Finance,Finance - Housing,22.85
450,Jindal Capital Ltd.,JINDCAP,Finance,Finance - Investment,22.52
451,Pulsar International Ltd.,PULSRIN,Finance,Finance - NBFC,21.85
452,Richfield Financial Services Ltd.,RFSL,Finance,Finance - NBFC,21.72
453,Helpage Finlease Ltd.,HELPAGE,Finance,Finance - NBFC,21.64
454,SI Capital & Financial Services Ltd.,SICAPIT,Finance,Finance - Investment,21.32
455,DJS Stock & Shares Ltd.,DJSSS,Finance,Finance - Stock Broking,21.28
456,Paragon Finance Ltd.,PARAGONF,Finance,Finance - NBFC,21.16
457,TTI Enterprise Ltd.,TTIENT,Finance,Finance - NBFC,21.09
458,Mansi Finance (Chennai) Ltd.,MANSIFIN,Finance,Finance - NBFC,20.82
459,Fruition Venture Ltd.,FRUTION,Finance,Finance - Stock Broking,20.26
460,Roselabs Finance Ltd.,ROSELABS,Finance,Finance - NBFC,19.78
461,TCI Finance Ltd.,TCIFINANCE,Finance,Finance - NBFC,19.57
462,Visagar Financial Services Ltd.,VISAGAR,Finance,Finance - NBFC,19.27
463,Bazel International Ltd.,BAZELINTER,Finance,Finance - NBFC,18.41
