Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
357,Aananda Lakshmi Spinning Mills Ltd.,AANANDALAK,Textile,Textile - Spinning,4.4
358,Suncity Synthetics Ltd.,SUNCITYSY,Textile,Textile - Manmade  Fibres,4.19
359,Richa Industries Ltd.,RICHAIND,Textile,Textile,3.87
360,Gaekwar Mills Ltd.,ZGAEKWAR,Textile,Textile - Spinning,3.01
361,Rajvir Industries Ltd.,RAJVIR,Textile,Textile - Spinning,2.25
362,Gangotri Textiles Ltd.,GANGOTRI,Textile,Textile - Spinning,2.02
363,Sybly Industries Ltd.,SYBLY,Textile,Textile - Spinning,1.21
364,Winsome Yarns Ltd.,WINSOME,Textile,Textile - Spinning,0.03
365,LWS Knitwear Ltd. - (Rights Entitlements (REs),KNIT-RE,Textile,Textile,0.0
366,Eureka Industries Ltd. - (Rights Entitlements (REs)),EUREKA-RE,Textile,Textile - Spinning,0.0
367,Garment Mantra Lifestyle Ltd. - (Rights Entitlements (REs)),GARMNT-RE,Textile,Textile,0.0
368,Bannari Amman Spinning Mills Ltd. - (BASML-RE1),BASML-RE1,Textile,Textile,0.0
369,Garment Mantra Lifestyle Ltd. - (Partly Paid-up Equity Shares (Rights Issue)),GARMENTPP,Textile,Textile,0.0
370,Markobenz Ventures Ltd. - (Rights Entitlements (REs)),MARKOB-RE1,Textile,Textile - Weaving,0.0
371,T T Ltd. - (Rights Entitlements (REs)),TTL-RE,Textile,Textile,0.0
372,Scoobee Day Garments (India) Ltd. - (Rights Entitlements (REs)),SCOOBEE-RE,Textile,Textile,0.0
373,Tuni Textile Mills Ltd. - (Rights Entitlements (REs)),TUNTEX-RE,Textile,Textile - Weaving,0.0
374,Anirit Ventures Ltd. - (Rights Entitlements (REs)),ANIRIT-RE,Textile,Textile - Weaving,0.0
375,Anirit Ventures Ltd. - (Partly Paid-up),ANIRITPP,Textile,Textile - Weaving,0.0
376,Padam Cotton Yarns Ltd. - (Rights Entitlements (REs)),PADAM-RE,Textile,Textile,0.0
377,Bhandari Hosiery Exports Ltd. - (Rights Entitlements (REs1)),BHANDA-RE2,Textile,Textile,0.0
378,Gravity (India) Ltd. - (Rights Entitlements (REs)),GRAVITY-RE,Textile,Textile,0.0
379,Sumeet Industries Ltd. - (Rights Entitlements (REs)),SUMEET-RE,Textile,Textile - Spinning,0.0
