Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
207,Samkrg Pistons & Rings Ltd.,SAMKRG,Automobile & Ancillaries,Auto Ancillary,116.72
208,Viaz Tyres Ltd.,VIAZ,Automobile & Ancillaries,Tyres & Allied,112.84
209,Akar Auto Industries Ltd.,AAIL,Automobile & Ancillaries,Auto Ancillary,112.3
210,Samrat Forgings Ltd.,SAMRATFORG,Automobile & Ancillaries,Forgings,112.0
211,Hindustan Hardy Ltd.,HINDHARD,Automobile & Ancillaries,Auto Ancillary,111.82
212,Pattech Fitwell Tube Components Ltd.,PATTECH,Automobile & Ancillaries,Forgings,107.93
213,Hilton Metal Forging Ltd.,HILTON,Automobile & Ancillaries,Forgings,102.68
214,Galaxy Agrico Exports Ltd.,GALAGEX,Automobile & Ancillaries,Bearings,98.52
215,Sal Automotive Ltd.,SALAUTO,Automobile & Ancillaries,Auto Ancillary,96.58
216,Sellowrap Industries Ltd.,SELLOWRAP,Automobile & Ancillaries,Auto Ancillary,93.46
217,Porwal Auto Components Ltd.,PORWAL,Automobile & Ancillaries,Auto Ancillary,92.28
218,Happy Steels Ltd.,HAPPY,Automobile & Ancillaries,Auto Ancillary,90.72
219,Arabian Petroleum Ltd.,ARABIAN,Automobile & Ancillaries,Lubricants,90.4
220,Ganga Forging Ltd.,GANGAFORGE,Automobile & Ancillaries,Forgings,88.3
221,Super Iron Foundry Ltd.,SUPERIRON,Automobile & Ancillaries,Castings/Forgings,86.56
222,New Swan Multitech Ltd.,SWANAGRO,Automobile & Ancillaries,Auto Ancillary,83.67
223,NRB Industrial Bearings Ltd.,NIBL,Automobile & Ancillaries,Bearings,79.99
224,Autofurnish Ltd.,AFLTD,Automobile & Ancillaries,Auto Ancillary,77.71
225,Creative Castings Ltd.,CREATIVE,Automobile & Ancillaries,Castings/Forgings,76.7
226,Premium Plast Ltd.,PREMIUM,Automobile & Ancillaries,Auto Ancillary,73.52
227,Auto Pins (India) Ltd.,AUTOPINS,Automobile & Ancillaries,Auto Ancillary,73.05
228,GS Auto International Ltd.,GSAUTO,Automobile & Ancillaries,Auto Ancillary,67.1
229,Innovative Tyres & Tubes Ltd.,ITTL,Automobile & Ancillaries,Tyres & Allied,66.6
230,Swastika Castal Ltd.,SWASTIKAAL,Automobile & Ancillaries,Castings/Forgings,65.59
231,Universal Auto Foundry Ltd.,UNIAUTO,Automobile & Ancillaries,Castings/Forgings,64.66
232,Atlas Cycles (Haryana) Ltd.,ATLASCYCLE,Automobile & Ancillaries,Cycles,62.7
233,Kranti Industries Ltd.,KRANTI,Automobile & Ancillaries,Auto Ancillary,61.86
234,Bombay Cycle & Motor Agency Ltd.,BOMBCYC,Automobile & Ancillaries,Automobile Two & Three Wheelers,61.41
235,Paramount Speciality Forgings Ltd.,PSFL,Automobile & Ancillaries,Forgings,61.11
236,Shayona Engineering Ltd.,SHAYONAENG,Automobile & Ancillaries,Castings/Forgings,54.9
237,Vishal Bearings Ltd.,VISHALBL,Automobile & Ancillaries,Bearings,54.42
238,Delta Autocorp Ltd.,DELTIC,Automobile & Ancillaries,Automobile Two & Three Wheelers,52.75
239,Advance Technoforge Ltd.,ADVTECH,Automobile & Ancillaries,Forgings,50.86
240,ATC Energies System Ltd.,ATCENERGY,Automobile & Ancillaries,Batteries,49.85
241,Supertech EV Ltd.,SEVL,Automobile & Ancillaries,Automobile Two & Three Wheelers,44.68
242,Jagan Lamps Ltd.,JAGANLAM,Automobile & Ancillaries,Auto Ancillary,42.1
243,SM Auto Stamping Ltd.,SMAUTO,Automobile & Ancillaries,Auto Ancillary,40.63
244,Austin Engineering Company Ltd.,AUSTENG,Automobile & Ancillaries,Bearings,40.39
245,Welcast Steels Ltd.,ZWELCAST,Automobile & Ancillaries,Castings/Forgings,39.4
246,Victory Electric Vehicles International Ltd.,VICTORYEV,Automobile & Ancillaries,Automobile Two & Three Wheelers,38.91
247,Rasandik Engineering Industries India Ltd.,RASANDIK,Automobile & Ancillaries,Auto Ancillary,38.78
248,Sundrex Oil Company Ltd.,SOCL,Automobile & Ancillaries,Lubricants,38.51
249,EL Forge Ltd.,ELFORGE,Automobile & Ancillaries,Forgings,37.6
250,Carnation Industries Ltd.,CARNATIN,Automobile & Ancillaries,Castings/Forgings,33.97
251,Jainex Aamcol Ltd.,JAINEX,Automobile & Ancillaries,Auto Ancillary,28.15
252,Mandeep Auto Industries Ltd.,MANDEEP,Automobile & Ancillaries,Auto Ancillary,21.96
253,Precision Metaliks Ltd.,PRECISION,Automobile & Ancillaries,Auto Ancillary,19.86
254,Benara Bearings And Pistons Ltd.,BENARA,Automobile & Ancillaries,Bearings,18.5
255,Metalyst Forgings Ltd.,METALFORGE,Automobile & Ancillaries,Forgings,17.86
256,Kalyani Commercials Ltd.,KALYANI,Automobile & Ancillaries,Automobiles - Dealers & Distributors,13.81
257,Sibar Auto Parts Ltd.,SIBARAUT,Automobile & Ancillaries,Auto Ancillary,12.79
258,Resourceful Automobile Ltd.,RAL,Automobile & Ancillaries,Automobiles - Dealers & Distributors,10.01
259,Amforge Industries Ltd.,AMFORG,Automobile & Ancillaries,Auto Ancillary,8.49
260,Lakshmi Precision Screws Ltd.,LAKPRE,Automobile & Ancillaries,Fasteners,5.25
261,Spectra Industries Ltd.,SPECTRA,Automobile & Ancillaries,Auto Ancillary,2.69
262,JTEKT India Ltd. - (Rights Entitlements (REs)),JTEKT-RE,Automobile & Ancillaries,Auto Ancillary,0.0
263,Jainex Aamcol Ltd. - (Rights Entitlements (REs)),JAINEX-RE,Automobile & Ancillaries,Auto Ancillary,0.0
264,Hilton Metal Forging Ltd. - (Rights Entitlements (REs)),HILTON-RE1,Automobile & Ancillaries,Forgings,0.0
265,Galaxy Agrico Exports Ltd. - (Rights Entitlements (REs)),GALAGEX-RE,Automobile & Ancillaries,Bearings,0.0
266,Hilton Metal Forging Ltd. - (Rights Entitlements (REs1)),HILTON-RE2,Automobile & Ancillaries,Forgings,0.0
267,GS Auto International Ltd. - (Rights Entitlements (REs)),GSAUTO-RE,Automobile & Ancillaries,Auto Ancillary,0.0
268,GS Auto International Ltd. - (Partly Paid-up),GSAILPP,Automobile & Ancillaries,Auto Ancillary,0.0
269,Ganga Forging Ltd. - RE,GANGAFO-RE,Automobile & Ancillaries,Forgings,0.0
